PERIODO,PROVINCIA,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,QRESIDUOS_DOM,QRESIDUOS_NO_DOM,QRESIDUOS_MUN,ORDEN
2019,CANDARAVE,6242,5082,1160,2.3,644.33,276.13,920.46,1014
2019,CANGALLO,32750,11741,21009,2.4,1657.3,710.27,2367.57,1015
2019,CANTA,11682,8640,3042,2.52,1096.08,469.75,1565.84,1016
2019,CARABAYA,78511,38390,40121,4.39,6139.12,2631.06,8770.16,1017
2019,CARAVELI,42961,32940,10021,5.81,5445.46,2333.76,7779.2,1018
2019,CARHUAZ,49466,21769,27697,4.51,3001.7,1286.45,4288.15,1019
2019,CARLOS FERMIN FITZCARRALD,18697,5707,12990,1.22,777.79,333.34,1111.14,1020
2019,CASMA,55877,43669,12208,2.12,9540.61,4088.83,13629.47,1021
2019,CASTILLA,34984,25843,9141,6.43,4966.55,2128.52,7095.1,1022
2019,CASTROVIRREYNA,14917,5748,9169,5.35,869.93,372.82,1242.74,1023
2019,CAYLLOMA,95211,78089,17122,9.64,15162.96,6498.42,21661.33,1024
2019,CAÃ‘ETE,244950,221003,23947,7.82,41258.01,17682,58940,1025
2019,CELENDIN,84282,26305,57977,5.41,4184.62,1793.43,5978.07,1026
2019,CHACHAPOYAS,62207,50000,12207,10.51,9421.43,4037.76,13459.18,1027
2019,CHANCHAMAYO,167598,112812,54786,3.15,24996.88,10712.95,35709.84,1028
2019,CHEPEN,85490,74287,11203,1.53,13966.01,5985.44,19951.46,1029
2019,CHICLAYO,852801,807202,45599,12.4,188291.15,80696.21,268987.38,1030
2019,CHINCHA,255687,237785,17902,5.29,44358.05,19010.6,63368.64,1031
2019,CHINCHEROS,47070,20858,26212,4.83,3383.38,1450.01,4833.38,1032
2019,CHOTA,152413,41555,110858,8.31,6135.03,2629.3,8764.34,1033
2019,CHUCUITO,90742,25244,65498,3.03,3929.19,1683.93,5613.13,1034
2019,CHUMBIVILCAS,70565,23325,47240,4.16,5978.52,2562.21,8540.72,1035
2019,CHUPACA,57161,39124,18037,3.2,5266.77,2257.18,7523.96,1036
2019,CHURCAMPA,34625,11173,23452,4.75,1798.72,770.88,2569.6,1037
2019,CONCEPCION,59256,37456,21800,5.9,5239.74,2245.6,7485.34,1038
2019,CONDESUYOS,16595,6661,9934,3.66,1138.6,487.97,1626.56,1039
2019,CONDORCANQUI,50827,7925,42902,1.65,1602.33,686.71,2289.05,1040
2019,CONTRALMIRANTE VILLAR,23431,19247,4184,0.98,1702.47,729.64,2432.11,1041
2019,CONTUMAZA,29516,12809,16707,3.43,1923.5,824.35,2747.86,1042
2019,CORONEL PORTILLO,437302,387848,49454,4.37,85823.11,36781.34,122604.44,1043
2019,CORONGO,8037,4814,3223,2.86,704.3,301.83,1006.13,1044
2019,COTABAMBAS,54552,20624,33928,3.06,4326.13,1854.06,6180.18,1045
2019,CUSCO,498169,482582,15587,3.74,87455.77,37481.04,124936.8,1046
2019,CUTERVO,125048,32623,92425,6.67,5901.24,2529.1,8430.33,1047
2019,DANIEL ALCIDES CARRION,46248,22492,23756,2.7,2790.56,1195.93,3986.5,1048
2019,DATEM DEL MARAÃ‘ON,58949,20612,38337,3.47,4522.43,1938.19,6460.63,1049
2019,DOS DE MAYO,33436,16197,17239,4.05,2683.35,1150,3833.35,1050
2019,EL COLLAO,67392,25440,41952,2.02,3933.39,1685.74,5619.14,1051
2019,EL DORADO,42145,20404,21741,2.62,4008.29,1717.83,5726.12,1052
2019,ESPINAR,62108,38008,24100,3.37,6605.13,2830.77,9435.9,1053
2019,FERREÃ‘AFE,106175,63862,42313,2.83,11851.53,5079.22,16930.76,1054
2019,GENERAL SANCHEZ CERRO,15175,8193,6982,4.85,1318.98,565.29,1884.29,1055
2019,GRAN CHIMU,28438,7375,21063,1.7,1080.73,463.17,1543.92,1056
2019,GRAU,22073,10145,11928,5.38,1283.49,550.07,1833.53,1057
2019,HUACAYBAMBA,16677,4094,12583,1.77,661.21,283.37,944.58,1058
2019,HUALGAYOC,84378,21456,62922,1.19,2589.78,1109.91,3699.69,1059
2019,HUALLAGA,29597,17173,12424,3.47,3810.42,1633.04,5443.45,1060
2019,HUAMALIES,53168,23916,29252,4.92,4021.02,1723.3,5744.32,1061
2019,HUAMANGA,310318,247706,62612,7.15,51552.4,22093.9,73646.32,1062
2019,HUANCA SANCOS,8525,6411,2114,1.56,910.99,390.42,1301.42,1063
2019,HUANCABAMBA,118927,20888,98039,3.58,3448.63,1477.97,4926.62,1064
2019,HUANCANE,59769,14380,45389,3.07,1596.18,684.08,2280.27,1065
2019,HUANCAVELICA,122765,73418,49347,8.11,10420.3,4465.84,14886.13,1066
2019,HUANCAYO,584464,548852,35612,10.94,107494.89,46069.25,153564.13,1067
2019,HUANTA,97144,55994,41150,5.47,10865.04,4656.45,15521.5,1068
2019,HUANUCO,312201,228076,84125,5.43,41232.72,17671.17,58903.92,1069
2019,HUARAL,190954,170904,20050,5.45,36309.23,15561.11,51870.33,1070
2019,HUARAZ,181866,142042,39824,5.47,34838.36,14930.72,49769.08,1071
2019,HUARI,63173,24804,38369,6.59,3357.69,1439.03,4796.7,1072
2019,HUARMEY,32599,26055,6544,2.87,7900.54,3385.94,11286.49,1073
2019,HUAROCHIRI,62871,44872,17999,14.81,8138.49,3487.91,11626.39,1074
2019,HUAURA,235880,213121,22759,6.1,45348.63,19435.12,64783.77,1075
2019,HUAYLAS,56295,20626,35669,4.14,3833.34,1642.85,5476.22,1076
2019,HUAYTARA,18529,6596,11933,6.99,1052.5,451.06,1503.53,1077
2019,ICA,433860,409074,24786,7.9,83117.01,35621.56,118738.6,1078
2019,ILO,81037,80570,467,1.27,12361.48,5297.77,17659.25,1079
2019,ISLAY,54580,52803,1777,3.1,9979.5,4276.92,14256.43,1080
2019,JAEN,202081,112662,89419,5.96,21596.18,9255.5,30851.68,1081
2019,JAUJA,88751,69428,19323,14.33,11745.71,5033.85,16779.59,1082
2019,JORGE BASADRE,12295,9209,3086,1.45,1591.72,682.16,2273.88,1083
2019,JULCAN,31125,5563,25562,1.6,721.05,309.02,1030.07,1084
2019,JUNIN,23304,18220,5084,1.2,1917.33,821.71,2739.05,1085
2019,LA CONVENCION,167846,72183,95663,7.1,15234.03,6528.86,21762.89,1086
2019,LA MAR,76096,37750,38346,5.97,7863.35,3370.01,11233.33,1087
2019,LA UNION,12989,7560,5429,4.64,1049.58,449.83,1499.41,1088
2019,LAMAS,87816,50755,37061,6.13,10953.53,4694.36,15647.9,1089
2019,LAMBAYEQUE,333129,172123,161006,5.31,28537.94,12230.53,40768.46,1090
2019,LAMPA,42996,18263,24733,4.3,2721.89,1166.52,3888.4,1091
2019,LAURICOCHA,18153,7422,10731,2.84,1060.69,454.57,1515.28,1092
2019,LEONCIO PRADO,136609,97555,39054,5.33,18580.09,7962.91,26542.99,1093
2019,LIMA,9476975,9468019,8956,26.74,2206854.98,945795.01,3152649.92,1094
2019,LORETO,71040,31887,39153,2.91,8047.71,3449.02,11496.73,1095
2019,LUCANAS,52957,36042,16915,9.4,5960.22,2554.39,8514.59,1096
2019,LUYA,48032,20591,27441,10.9,3688.07,1580.61,5268.66,1097
2019,MANU,21096,11511,9585,2.14,2738.31,1173.55,3911.86,1098
2019,MARAÃ‘Ã“N,28978,10986,17992,2.16,1550.88,664.66,2215.55,1099
2019,MARISCAL CACERES,71100,45198,25902,3.19,11664.56,4999.1,16663.68,1100
2019,MARISCAL LUZURIAGA,21891,3108,18783,3.52,496.5,212.79,709.31,1101
2019,MARISCAL NIETO,93569,85980,7589,2.75,15501.25,6643.41,22144.65,1102
2019,MARISCAL RAMON CASTILLA,58842,22183,36659,2.96,5670.86,2430.37,8101.21,1103
2019,MAYNAS,544615,459840,84775,6.42,103086.86,44180.09,147266.94,1104
2019,MELGAR,70119,40657,29462,3.67,6755.27,2895.13,9650.37,1105
2019,MOHO,19776,5568,14208,1.69,831.65,356.42,1188.07,1106
2019,MORROPON,171985,112177,59808,4.95,23474.67,10060.58,33535.26,1107
2019,MOYOBAMBA,132050,92466,39584,2.9,17680.74,7577.46,25258.17,1108
2019,NASCA  ,76481,69718,6763,2.74,14578.02,6247.73,20825.75,1109
2019,OCROS,7359,4484,2875,5.23,970.27,415.82,1386.1,1110
2019,OTUZCO,85345,25975,59370,4.47,4505.34,1930.87,6436.21,1111
2019,OXAPAMPA,98938,51648,47290,4.25,10030.88,4298.96,14329.83,1112
2019,OYON,17313,13018,4295,2.82,2092.15,896.63,2988.78,1113
2019,PACASMAYO,111310,104573,6737,2.42,20030.69,8584.59,28615.29,1114
2019,PACHITEA,51043,13785,37258,1.71,1868.52,800.79,2669.32,1115
2019,PADRE ABAD,74494,50225,24269,2.5,9981.32,4277.71,14259.03,1116
2019,PAITA,144581,139850,4731,2.59,13540.36,5803,19343.37,1117
2019,PALLASCA,24729,13655,11074,5.27,2516.94,1078.68,3595.63,1118
2019,PALPA,14652,11069,3583,2.28,1989.46,852.63,2842.08,1119
2019,PARINACOCHAS,29279,20905,8374,3.54,3429.83,1469.92,4899.74,1120
2019,PARURO,26964,11310,15654,4.66,2132.76,914.04,3046.8,1121
2019,PASCO,126971,109805,17166,4.61,13401.18,5743.36,19144.56,1122
2019,PATAZ,84496,24286,60210,5.71,4134.89,1772.09,5906.99,1123
2019,PAUCAR DEL SARA SARA,10017,7175,2842,4.21,1162.34,498.15,1660.44,1124
2019,PAUCARTAMBO,47442,11866,35576,2.94,2318.29,993.56,3311.85,1125
2019,PICOTA,43491,27927,15564,5.86,6160.03,2640.03,8800.05,1126
2019,PISCO,169420,155882,13538,4.21,25447.55,10906.09,36353.63,1127
2019,PIURA,873854,764092,109762,5.41,147749.03,63321,211070.03,1128
2019,POMABAMBA,26760,7456,19304,1.96,1610.72,690.3,2301.01,1129
2019,PUERTO INCA,36550,11938,24612,2.76,2181.19,934.79,3115.99,1130
2019,PUNO,230273,149935,80338,6.62,34817.04,14921.59,49738.59,1131
2019,PURUS,3317,1389,1928,0.54,274.46,117.62,392.08,1132
2019,PUTUMAYO   ,9198,4718,4480,2.34,1168.43,500.76,1669.2,1133
2019,QUISPICANCHI,100027,46965,53062,4.68,6712.33,2876.7,9589.06,1134
2019,RECUAY,18154,12122,6032,4.82,2061.39,883.45,2944.87,1135
2019,REQUENA,64527,42071,22456,5.78,8901.54,3814.97,12716.52,1136
2019,RIOJA,129260,101562,27698,4.92,19918.32,8536.43,28454.75,1137
2019,RODRIGUEZ DE MENDOZA,33122,10631,22491,6.34,1929.48,826.92,2756.43,1138
2019,SAN ANTONIO DE PUTINA,35803,24646,11157,2.25,4519.79,1937.04,6456.83,1139
2019,SAN IGNACIO,144580,28461,116119,3.87,5595.76,2398.19,7993.94,1140
2019,SAN MARCOS,51633,15231,36402,3,2810.15,1204.34,4014.5,1141
2019,SAN MARTIN,212857,193158,19699,8.18,44725.86,19168.21,63894.08,1142
2019,SAN MIGUEL,47782,10493,37289,5.87,1743.93,747.4,2491.33,1143
2019,SAN PABLO,22677,4096,18581,1.81,721.22,309.09,1030.32,1144
2019,SAN ROMAN,335193,303362,31831,2.02,58856.94,25224.41,84081.35,1145
2019,SANCHEZ CARRION,165747,56446,109301,3.69,12496.52,5355.66,17852.18,1146
2019,SANDIA,56575,16474,40101,5.1,3118.99,1336.74,4455.72,1147
2019,SANTA,467182,441732,25450,4.62,88429.54,37898.38,126327.91,1148
2019,SANTA CRUZ,38999,9761,29238,4.96,1795.93,769.67,2565.61,1149
2019,SANTIAGO DE CHUCO,56032,22042,33990,4.09,5261.71,2255.03,7516.73,1150
2019,SATIPO,235317,84279,151038,3.99,14698.97,6299.56,20998.54,1151
2019,SECHURA,86955,82175,4780,3,15924.12,6824.63,22748.75,1152
2019,SIHUAS,28774,9876,18898,4.43,1630.29,698.71,2328.99,1153
2019,SUCRE,9543,6804,2739,4.71,939.07,402.46,1341.56,1154
2019,SULLANA,336678,309104,27574,3.99,65065.67,27885.29,92950.97,1155
2019,TACNA,338421,323040,15381,4.87,50444.73,21619.17,72063.92,1156
2019,TAHUAMANU,12350,9776,2574,1.06,1349.03,578.16,1927.19,1157
2019,TALARA,152037,150963,1074,2.91,28253.27,12108.55,40361.84,1158
2019,TAMBOPATA,134228,122004,12224,1.92,23460.87,10054.65,33515.52,1159
2019,TARATA,6247,5019,1228,3.84,698.03,299.15,997.16,1160
2019,TARMA,93407,68776,24631,3.6,12165.94,5213.97,17379.9,1161
2019,TAYACAJA,87301,31630,55671,8.51,5192.9,2225.55,7418.41,1162
2019,TOCACHE,76100,42076,34024,2.91,8589.39,3681.17,12270.55,1163
2019,TRUJILLO,1090514,1066097,24417,5.85,208472.11,89345.19,297817.27,1164
2019,TUMBES,168659,160439,8220,2.97,31213.84,13377.35,44591.18,1165
2019,UCAYALI,62395,36345,26050,3.35,8713.58,3734.4,12447.98,1166
2019,URUBAMBA,68877,35925,32952,3.13,6236.21,2672.66,8908.86,1167
2019,UTCUBAMBA,118853,60254,58599,3.56,13641.72,5846.44,19488.18,1168
2019,VICTOR FAJARDO,20310,15031,5279,4.46,1987.17,851.64,2838.77,1169
2019,VILCAS HUAMAN,17555,6977,10578,3.52,1114.58,477.69,1592.26,1170
2019,VIRU,102547,83451,19096,1.21,12338.07,5287.74,17625.82,1171
2019,YAROWILCA,19562,6412,13150,3.51,1065.4,456.6,1522.01,1172
2019,YAULI,40763,36988,3775,4.42,6920.5,2965.94,9886.44,1173
2019,YAUYOS,20108,11844,8264,16.21,2115.61,906.66,3022.26,1174
2019,YUNGAY,55675,16190,39485,3.03,1988.4,852.17,2840.55,1175
2019,YUNGUYO,37866,15794,22072,2.84,2216.16,949.79,3165.94,1176
2019,ZARUMILLA,54609,51061,3548,2.09,10648.58,4563.68,15212.25,1177
2020,ABANCAY,120116,89751,30365,4.42,16592.59,7111.1,23703.68,1178
2020,ACOBAMBA,37503,16448,21055,3.37,2455.46,1052.33,3507.79,1179
2020,ACOMAYO,24000,15513,8487,2.96,2391.64,1024.99,3416.63,1180
2020,AIJA,6433,2146,4287,2.41,429.88,184.23,614.11,1181
2020,ALTO AMAZONAS,149892,101783,48109,3.46,27224.35,11667.58,38891.93,1182
2020,AMBO,53247,25255,27992,3.45,4418.74,1893.73,6312.48,1183
2020,ANDAHUAYLAS,150758,83127,67631,9.41,14233.91,6100.22,20334.13,1184
2020,ANGARAES,53901,21205,32696,5.13,3504.3,1501.84,5006.11,1185
2020,ANTA,63131,28374,34757,4.28,5369.34,2301.14,7670.48,1186
2020,ANTABAMBA,11781,9083,2698,3.1,1467.6,628.97,2096.58,1187
2020,ANTONIO RAYMONDI,13950,5220,8730,2.59,801.45,343.48,1144.92,1188
2020,AREQUIPA,1175765,1160283,15482,13.18,188270.39,80687.32,268957.67,1189
2020,ASCOPE,123480,111193,12287,3.96,20782.6,8906.83,29689.45,1190
2020,ASUNCIÃ“N,7710,2182,5528,0.83,314.59,134.82,449.41,1191
2020,ATALAYA,61049,25823,35226,2.57,5976.02,2561.16,8537.18,1192
2020,AYABACA,127737,19282,108455,4.71,3161,1354.72,4515.69,1193
2020,AYMARAES,24570,12106,12464,7.69,1952.17,836.68,2788.8,1194
2020,AZANGARO,112149,39182,72967,5.87,6533.78,2800.19,9333.96,1195
2020,BAGUA,84672,42658,42014,3.08,7189.31,3081.13,10270.43,1196
2020,BARRANCA,151095,134970,16125,2.9,27532.3,11799.57,39331.85,1197
2020,BELLAVISTA,60893,37424,23469,3.6,8638.26,3702.1,12340.38,1198
2020,BOLIVAR,15982,5605,10377,2.59,958.23,410.66,1368.89,1199
2020,BOLOGNESI,24012,17132,6880,6.81,3229.24,1383.96,4613.18,1200
2020,BONGARA,26830,16250,10580,6.2,2576.92,1104.41,3681.34,1201
2020,CAJABAMBA,83167,23763,59404,1.54,3529.2,1512.53,5041.73,1202
2020,CAJAMARCA,388170,235234,152936,6.73,43818.59,18779.4,62598,1203
2020,CAJATAMBO,6332,3975,2357,1.96,494.5,211.93,706.42,1204
2020,CALCA,71582,33896,37686,3.9,6608.59,2832.24,9440.83,1205
2020,CALLAO,1129854,1129854,0,4.09,226787.12,97194.48,323981.59,1206
2020,CAMANA,61708,51924,9784,4.54,10639.5,4559.77,15199.29,1207
2020,CANAS,34754,8756,25998,3.41,1343.55,575.81,1919.38,1208
2020,CANCHIS,106476,69908,36568,4.64,12978.11,5562.05,18540.14,1209
2020,CANDARAVE,6093,4947,1146,2.22,678.69,290.87,969.57,1210
2020,CANGALLO,32482,11497,20985,2.42,1645.56,705.23,2350.79,1211
2020,CANTA,11593,8522,3071,2.98,1199.96,514.27,1714.22,1212
2020,CARABAYA,78873,37892,40981,4.43,6126.4,2625.6,8752,1213
2020,CARAVELI,43690,33288,10402,5.62,4993.98,2140.28,7134.24,1214
2020,CARHUAZ,50007,21667,28340,4.51,2984.17,1278.94,4263.1,1215
2020,CARLOS FERMIN FITZCARRALD,18496,5538,12958,1.22,753.65,323,1076.65,1216
2020,CASMA,57256,44475,12781,2.12,9720.42,4165.9,13886.32,1217
2020,CASTILLA,34743,25484,9259,6.4,4987.01,2137.29,7124.29,1218
2020,CASTROVIRREYNA,14588,5583,9005,5.25,836.58,358.53,1195.12,1219
2020,CAYLLOMA,97458,79542,17916,9.58,15405.7,6602.45,22008.11,1220
2020,CAÃ‘ETE,250420,225427,24993,7.83,42132.18,18056.65,60188.8,1221
2020,CELENDIN,83916,25887,58029,5.46,4135.23,1772.24,5907.48,1222
2020,CHACHAPOYAS,63188,50669,12519,10.01,9115.52,3906.64,13022.12,1223
2020,CHANCHAMAYO,167385,112114,55271,2.98,22736.09,9744.04,32480.14,1224
2020,CHEPEN,86411,74656,11755,1.53,14026.46,6011.34,20037.79,1225
2020,CHICLAYO,862709,816315,46394,12.38,190355.56,81580.95,271936.5,1226
2020,CHINCHA,262110,243577,18533,5.29,45425.45,19468.06,64893.5,1227
2020,CHINCHEROS,46544,20468,26076,4.62,3131.62,1342.1,4473.71,1228
2020,CHOTA,151714,40858,110856,8.31,6021.83,2580.79,8602.61,1229
2020,CHUCUITO,88112,23911,64201,2.95,3685.73,1579.62,5265.34,1230
2020,CHUMBIVILCAS,70143,22712,47431,4.07,5771.05,2473.32,8244.37,1231
2020,CHUPACA,57604,39239,18365,3.41,5489.94,2352.85,7842.78,1232
2020,CHURCAMPA,33883,10851,23032,4.27,1622.58,695.39,2317.97,1233
2020,CONCEPCION,59138,37174,21964,5.68,5080.44,2177.32,7257.75,1234
2020,CONDESUYOS,16426,6488,9938,3.66,1107.2,474.51,1581.73,1235
2020,CONDORCANQUI,51344,7925,43419,1.64,1595.7,683.87,2279.56,1236
2020,CONTRALMIRANTE VILLAR,24127,19792,4335,0.98,1752.73,751.17,2503.9,1237
2020,CONTUMAZA,29357,12619,16738,3.44,1901.63,814.99,2716.64,1238
2020,CORONEL PORTILLO,447733,396665,51068,4.35,87764.3,37613.26,125377.57,1239
2020,CORONGO,8017,4749,3268,2.86,693.6,297.25,990.86,1240
2020,COTABAMBAS,55208,20695,34513,2.63,3223.98,1381.71,4605.67,1241
2020,CUSCO,511019,494548,16471,4.14,90554.24,38808.95,129363.19,1242
2020,CUTERVO,123948,31934,92014,7.37,6078.38,2605.02,8683.42,1243
2020,DANIEL ALCIDES CARRION,46179,22456,23723,2.7,2770.5,1187.36,3957.84,1244
2020,DATEM DEL MARAÃ‘ON,59870,20775,39095,3.44,4543,1947,6489.97,1245
2020,DOS DE MAYO,32427,15533,16894,4.02,2548.06,1092.04,3640.08,1246
2020,EL COLLAO,66287,24492,41795,2.38,3858.94,1653.84,5512.76,1247
2020,EL DORADO,42983,20662,22321,2.6,4050.47,1735.92,5786.39,1248
2020,ESPINAR,62059,37524,24535,3.77,6655.55,2852.38,9507.94,1249
2020,FERREÃ‘AFE,107241,64348,42893,2.83,11932.36,5113.86,17046.23,1250
2020,GENERAL SANCHEZ CERRO,14503,7667,6836,4.85,1232.78,528.33,1761.11,1251
2020,GRAN CHIMU,28290,7105,21185,1.75,1050.6,450.25,1500.85,1252
2020,GRAU,21759,9927,11832,5.44,1322.03,566.58,1888.58,1253
2020,HUACAYBAMBA,16372,3954,12418,1.77,638.17,273.5,911.68,1254
2020,HUALGAYOC,83913,21070,62843,1.19,2542.17,1089.5,3631.67,1255
2020,HUALLAGA,30097,17363,12734,3.44,3837.49,1644.64,5482.11,1256
2020,HUAMALIES,52095,23154,28941,4.94,4005.12,1716.49,5721.58,1257
2020,HUAMANGA,317801,252657,65144,7.26,52489.66,22495.58,74985.22,1258
2020,HUANCA SANCOS,8341,6242,2099,1.37,781.44,334.91,1116.33,1259
2020,HUANCABAMBA,118533,20200,98333,3.58,3333.63,1428.69,4762.33,1260
2020,HUANCANE,58957,13819,45138,3.43,1640.14,702.91,2343.06,1261
2020,HUANCAVELICA,121265,72198,49067,8.15,10470.42,4487.32,14957.77,1262
2020,HUANCAYO,595183,558402,36781,10.75,109097.05,46755.89,155852.92,1263
2020,HUANTA,97205,55557,41648,5.74,10992.51,4711.08,15703.58,1264
2020,HUANUCO,315799,229355,86444,5.66,41664.2,17856.09,59520.29,1265
2020,HUARAL,194375,173543,20832,5.51,36883.9,15807.39,52691.28,1266
2020,HUARAZ,185276,143823,41453,5.25,35273.91,15117.38,50391.28,1267
2020,HUARI,63264,24424,38840,6.68,3347.45,1434.62,4782.09,1268
2020,HUARMEY,33066,26280,6786,2.87,7979.07,3419.6,11398.69,1269
2020,HUAROCHIRI,62381,44228,18153,15.3,8320.05,3565.75,11885.83,1270
2020,HUAURA,240717,217005,23712,6.13,46184.37,19793.29,65977.68,1271
2020,HUAYLAS,56557,20360,36197,4.14,3788.82,1623.77,5412.6,1272
2020,HUAYTARA,18182,6427,11755,6.99,1024.42,439.04,1463.46,1273
2020,ICA,445752,420032,25720,7.7,84930.61,36398.83,121329.45,1274
2020,ILO,82686,82188,498,1.27,12597.82,5399.07,17996.88,1275
2020,ISLAY,54851,53018,1833,3.06,9925.56,4253.8,14179.37,1276
2020,JAEN,203724,112729,90995,5.6,20829.13,8926.78,29755.87,1277
2020,JAUJA,88405,68929,19476,14.63,11792.13,5053.79,16845.92,1278
2020,JORGE BASADRE,12549,9365,3184,1.45,1616.58,692.83,2309.41,1279
2020,JULCAN,30987,5345,25642,1.76,730.18,312.93,1043.12,1280
2020,JUNIN,22757,17734,5023,1.2,1864.71,799.17,2663.86,1281
2020,LA CONVENCION,167910,70951,96959,7.48,15505.96,6645.39,22151.34,1282
2020,LA MAR,75277,36970,38307,5.84,7659.76,3282.74,10942.52,1283
2020,LA UNION,12797,7365,5432,4.64,1019.08,436.76,1455.84,1284
2020,LAMAS,88637,50932,37705,6.12,11035.22,4729.4,15764.61,1285
2020,LAMBAYEQUE,340835,175590,165245,5.31,29112.67,12476.86,41589.5,1286
2020,LAMPA,42549,17718,24831,4.46,2956.75,1267.18,4223.92,1287
2020,LAURICOCHA,17114,6908,10206,2.83,976.2,418.35,1394.56,1288
2020,LEONCIO PRADO,138275,98131,40144,5.36,18781.37,8049.16,26830.54,1289
2020,LIMA,9674755,9665400,9355,26.78,2254051.09,966021.86,3220072.94,1290
2020,LORETO,71904,32066,39838,2.87,8072.69,3459.72,11532.42,1291
2020,LUCANAS,51838,35056,16782,8.99,5682.42,2435.29,8117.73,1292
2020,LUYA,47827,20364,27463,10.53,3509.92,1504.26,5014.19,1293
2020,MANU,21118,11379,9739,1.83,1883.47,807.2,2690.67,1294
2020,MARAÃ‘Ã“N,29160,10907,18253,2.05,1329.1,569.6,1898.71,1295
2020,MARISCAL CACERES,73193,46295,26898,3.44,12303.15,5272.77,17575.92,1296
2020,MARISCAL LUZURIAGA,21787,3020,18767,3.53,488.39,209.31,697.7,1297
2020,MARISCAL NIETO,95551,87474,8077,2.69,15712.34,6733.86,22446.21,1298
2020,MARISCAL RAMON CASTILLA,59232,22167,37065,2.82,5472.26,2345.26,7817.53,1299
2020,MAYNAS,550551,464001,86550,6.37,104017.5,44578.92,148596.44,1300
2020,MELGAR,69693,39826,29867,3.67,6650.08,2850.05,9500.13,1301
2020,MOHO,19190,5271,13919,1.69,787.01,337.29,1124.31,1302
2020,MORROPON,173193,111526,61667,5.17,23890.19,10238.64,34128.85,1303
2020,MOYOBAMBA,133631,93185,40446,2.9,17826.13,7639.77,25465.89,1304
2020,NASCA  ,78472,71465,7007,2.38,12562.89,5384.09,17946.97,1305
2020,OCROS,7224,4354,2870,5.03,883.11,378.47,1261.58,1306
2020,OTUZCO,85091,25127,59964,4.47,4361.7,1869.29,6231,1307
2020,OXAPAMPA,100561,52490,48071,4.07,10107.67,4331.87,14439.54,1308
2020,OYON,17137,12812,4325,2.38,1749.55,749.82,2499.36,1309
2020,PACASMAYO,112970,105850,7120,2.42,20274.01,8688.86,28962.87,1310
2020,PACHITEA,50086,13314,36772,1.83,1982.52,849.66,2832.18,1311
2020,PADRE ABAD,77044,51781,25263,2.61,10501.88,4500.81,15002.69,1312
2020,PAITA,148289,143263,5026,2.61,13969.73,5987.02,19956.76,1313
2020,PALLASCA,24371,13290,11081,5.33,2592.47,1111.06,3703.54,1314
2020,PALPA,14832,11176,3656,2.28,2008.37,860.73,2869.11,1315
2020,PARINACOCHAS,29139,20687,8452,3.47,3363.17,1441.36,4804.52,1316
2020,PARURO,26644,10977,15667,4.66,2067.46,886.05,2953.52,1317
2020,PASCO,125164,108240,16924,5.05,13631.57,5842.08,19473.66,1318
2020,PATAZ,85092,23712,61380,5.73,4100.16,1757.22,5857.37,1319
2020,PAUCAR DEL SARA SARA,9909,7057,2852,4.21,1143.42,490.04,1633.45,1320
2020,PAUCARTAMBO,47579,11628,35951,2.49,1744.28,747.53,2491.81,1321
2020,PICOTA,44039,28140,15899,5.81,6191.71,2653.58,8845.29,1322
2020,PISCO,174016,159974,14042,4.17,25954.4,11123.3,37077.7,1323
2020,PIURA,894847,778815,116032,5.4,150743.64,64604.43,215348.07,1324
2020,POMABAMBA,26675,7285,19390,1.96,1574.65,674.85,2249.5,1325
2020,PUERTO INCA,36987,11905,25082,2.74,2167.1,928.75,3095.83,1326
2020,PUNO,230219,148100,82119,6.65,34563.02,14812.74,49375.75,1327
2020,PURUS,3284,1368,1916,0.53,266.84,114.36,381.2,1328
2020,PUTUMAYO   ,9174,4679,4495,2.31,1158.48,496.49,1654.97,1329
2020,QUISPICANCHI,101735,46991,54744,4.68,6711.25,2876.25,9587.52,1330
2020,RECUAY,18085,11964,6121,5.18,2264.98,970.71,3235.67,1331
2020,REQUENA,64459,41855,22604,5.7,8837.36,3787.43,12624.79,1332
2020,RIOJA,131651,103135,28516,4.51,19879.25,8519.68,28398.9,1333
2020,RODRIGUEZ DE MENDOZA,33651,10713,22938,6.25,1932.66,828.28,2760.94,1334
2020,SAN ANTONIO DE PUTINA,34734,23653,11081,2.25,4323.18,1852.79,6175.95,1335
2020,SAN IGNACIO,145770,28308,117462,4.08,5611.36,2404.87,8016.22,1336
2020,SAN MARCOS,51678,15063,36615,2.96,2633.56,1128.68,3762.23,1337
2020,SAN MARTIN,218074,197639,20435,8.13,45785.75,19622.47,65408.23,1338
2020,SAN MIGUEL,47114,10210,36904,5.82,1617.24,693.09,2310.34,1339
2020,SAN PABLO,22638,4032,18606,1.81,709.9,304.24,1014.15,1340
2020,SAN ROMAN,344030,310332,33698,2.02,60233.04,25814.16,86047.19,1341
2020,SANCHEZ CARRION,168670,55819,112851,3.55,12362.94,5298.41,17661.37,1342
2020,SANDIA,56088,15939,40149,5.04,2992.43,1282.47,4274.91,1343
2020,SANTA,474053,447545,26508,4.62,89686.27,38436.98,128123.25,1344
2020,SANTA CRUZ,38602,9539,29063,4.95,1736.3,744.14,2480.41,1345
