PERIODO,PROVINCIA,N_SEC,UBIGEO,POB_TOTAL,POB_URBANA,POB_RURAL,GPC_DOM,QRESIDUOS_DOM,QRESIDUOS_NO_DOM,QRESIDUOS_MUN
2019,UCAYALI,64989,963621,62395,36345,26050,3.35,8713.58,3734.3999999999996,12447.98
2019,URUBAMBA,71015,569128,68877,35925,32952,3.13,6236.21,2672.6600000000003,8908.86
2019,UTCUBAMBA,65947,74928,118853,60254,58599,3.56,13641.72,5846.44,19488.18
2019,VICTOR FAJARDO,118662,612078,20310,15031,5279,4.46,1987.1699999999998,851.64,2838.77
2019,VILCAS HUAMAN,79188,408836,17555,6977,10578,3.52,1114.58,477.69,1592.26
2019,VIRU,31743,393606,102547,83451,19096,1.21,12338.07,5287.74,17625.82
2019,YAROWILCA,82628,808836,19562,6412,13150,3.51,1065.4,456.6,1522.01
2019,YAULI,104855,1208055,40763,36988,3775,4.42,6920.5,2965.94,9886.44
2019,YAUYOS,355575,4983561,20108,11844,8264,16.21,2115.61,906.66,3022.26
2019,YUNGAY,76692,176036,55675,16190,39485,3.0300000000000002,1988.4,852.17,2840.55
2019,YUNGUYO,77532,1479128,37866,15794,22072,2.84,2216.16,949.79,3165.94
2019,ZARUMILLA,44782,961210,54609,51061,3548,2.09,10648.58,4563.68,15212.25
2020,ABANCAY,103221,270945,120116,89751,30365,4.42,16592.59,7111.099999999999,23703.68
2020,ACOBAMBA,96364,721636,37503,16448,21055,3.37,2455.46,1052.33,3507.79
2020,ACOMAYO,83454,561428,24000,15513,8487,2.96,2391.64,1024.99,3416.63
2020,AIJA,56565,101015,6433,2146,4287,2.41,429.88,184.23,614.11
2020,ALTO AMAZONAS,76077,961235,149892,101783,48109,3.46,27224.35,11667.58,38891.93
2020,AMBO,97116,801636,53247,25255,27992,3.45,4418.74,1893.73,6312.4800000000005
2020,ANDAHUAYLAS,229670,604210,150758,83127,67631,9.41,14233.91,6100.22,20334.13
2020,ANGARAES,144666,1083678,53901,21205,32696,5.13,3504.2999999999997,1501.8400000000001,5006.11
2020,ANTA,107370,722745,63131,28374,34757,4.28,5369.34,2301.14,7670.4800000000005
2020,ANTABAMBA,80479,212128,11781,9083,2698,3.1,1467.6,628.97,2096.58
2020,ANTONIO RAYMONDI,67911,121821,13950,5220,8730,2.59,801.4499999999999,343.48,1144.92
2020,AREQUIPA,335327,1163335,1175765,1160283,15482,13.18,188270.38999999998,80687.32,268957.67
2020,ASCOPE,99108,1041636,123480,111193,12287,3.96,20782.6,8906.83,29689.449999999997
2020,ASUNCIÓN,22645,40803,7710,2182,5528,0.8300000000000001,314.59,134.82,449.40999999999997
2020,ATALAYA,52322,1000810,61049,25823,35226,2.5700000000000003,5976.0199999999995,2561.16,8537.18
2020,AYABACA,127935,2002055,127737,19282,108455,4.71,3161.0,1354.72,4515.69
2020,AYMARAES,195653,516953,24570,12106,12464,7.69,1952.17,836.68,2788.8
2020,AZANGARO,192990,3153120,112149,39182,72967,5.87,6533.78,2800.19,9333.960000000001
2020,BAGUA,67431,61221,84672,42658,42014,3.08,7189.31,3081.13,10270.43
2020,BARRANCA,62700,751015,151095,134970,16125,2.9,27532.3,11799.57,39331.85
2020,BELLAVISTA,77775,1321221,60893,37424,23469,3.6,8638.26,3702.1,12340.380000000001
2020,BOLIVAR,74373,781821,15982,5605,10377,2.59,958.23,410.65999999999997,1368.89
2020,BOLOGNESI,169965,307620,24012,17132,6880,6.8100000000000005,3229.2400000000002,1383.96,4613.179999999999
2020,BONGARA,134970,123678,26830,16250,10580,6.2,2576.92,1104.41,3681.34
2020,CAJABAMBA,47162,240810,83167,23763,59404,1.54,3529.2,1512.53,5041.7300000000005
2020,CAJAMARCA,141390,721278,388170,235234,152936,6.73,43818.59,18779.4,62598.00000000001
2020,CAJATAMBO,62725,751515,6332,3975,2357,1.96,494.5,211.93,706.4200000000001
2020,CALCA,95508,643236,71582,33896,37686,3.9,6608.59,2832.24,9440.83
2020,CALLAO,83349,490728,1129854,1129854,0,4.09,226787.12,97194.48,323981.59
2020,CAMANA,92652,321636,61708,51924,9784,4.54,10639.5,4559.77,15199.29
2020,CANAS,95572,644036,34754,8756,25998,3.41,1343.55,575.81,1919.38
2020,CANCHIS,95636,644836,106476,69908,36568,4.64,12978.11,5562.05,18540.14
2020,CANDARAVE,78267,1381221,6093,4947,1146,2.22,678.6899999999999,290.87,969.5699999999999
2020,CANGALLO,70059,301221,32482,11497,20985,2.42,1645.56,705.23,2350.79
2020,CANTA,87857,1052828,11593,8522,3071,2.98,1199.96,514.27,1714.2199999999998
2020,CARABAYA,128785,2103055,78873,37892,40981,4.43,6126.400000000001,2625.6,8752.0
2020,CARAVELI,150696,523991,43690,33288,10402,5.62,4993.9800000000005,2140.28,7134.24
2020,CARHUAZ,124784,226666,50007,21667,28340,4.51,2984.17,1278.94,4263.1
2020,CARLOS FERMIN FITZCARRALD,34053,62106,18496,5538,12958,1.22,753.65,323.0,1076.65
2020,CASMA,45418,83210,57256,44475,12781,2.12,9720.42,4165.9,13886.32
2020,CASTILLA,162477,565705,34743,25484,9259,6.4,4987.01,2137.29,7124.29
2020,CASTROVIRREYNA,156884,1175291,14588,5583,9005,5.25,836.58,358.53,1195.12
2020,CAYLLOMA,232450,810210,97458,79542,17916,9.58,15405.7,6602.45,22008.11
2020,CAÑETE,201000,2408136,250420,225427,24993,7.83,42132.18,18056.65,60188.8
2020,CELENDIN,141582,723678,83916,25887,58029,5.46,4135.23,1772.24,5907.4800000000005
2020,CHACHAPOYAS,235725,212331,63188,50669,12519,10.01,9115.52,3906.64,13022.119999999999
2020,CHANCHAMAYO,73773,721821,167385,112114,55271,2.98,22736.089999999997,9744.04,32480.14
2020,CHEPEN,37200,391206,86411,74656,11755,1.53,14026.460000000001,6011.34,20037.79
2020,CHICLAYO,249330,2802210,862709,816315,46394,12.38,190355.56,81580.95,271936.5
2020,CHINCHA,134486,1212266,262110,243577,18533,5.29,45425.45,19468.06,64893.5
2020,CHINCHEROS,126819,336666,46544,20468,26076,4.62,3131.62,1342.1,4473.71
2020,CHOTA,224466,1147790,151714,40858,110856,8.31,6021.83,2580.79,8602.61
2020,CHUCUITO,90209,1472828,88112,23911,64201,2.95,3685.73,1579.6200000000001,5265.34
2020,CHUMBIVILCAS,95700,645636,70143,22712,47431,4.07,5771.05,2473.32,8244.37
2020,CHUPACA,111321,1088145,57604,39239,18365,3.41,5489.94,2352.85,7842.78
2020,CHURCAMPA,132880,995566,33883,10851,23032,4.2700000000000005,1622.5800000000002,695.39,2317.9700000000003
2020,CONCEPCION,184275,1803120,59138,37174,21964,5.68,5080.44,2177.32,7257.75
2020,CONDESUYOS,93092,324836,16426,6488,9938,3.66,1107.2,474.51,1581.73
2020,CONDORCANQUI,33765,31206,51344,7925,43419,1.6400000000000001,1595.7,683.87,2279.56
2020,CONTRALMIRANTE VILLAR,39198,720606,24127,19792,4335,0.98,1752.73,751.1700000000001,2503.9
2020,CONTUMAZA,94620,484036,29357,12619,16738,3.44,1901.6299999999999,814.99,2716.64
2020,CORONEL PORTILLO,91525,1750728,447733,396665,51068,4.35,87764.3,37613.26,125377.57
2020,CORONGO,79520,146328,8017,4749,3268,2.86,693.6,297.25,990.86
2020,COTABAMBAS,69123,183021,55208,20695,34513,2.63,3223.98,1381.71,4605.67
2020,CUSCO,95316,640836,511019,494548,16471,4.14,90554.23999999999,38808.95,129363.19
2020,CUTERVO,177585,909120,123948,31934,92014,7.37,6078.38,2605.02,8683.42
2020,DANIEL ALCIDES CARRION,102132,1521636,46179,22456,23723,2.7,2770.5,1187.3600000000001,3957.84
2020,DATEM DEL MARAÑON,76269,964221,59870,20775,39095,3.4400000000000004,4543.0,1947.0,6489.97
2020,DOS DE MAYO,109332,902831,32427,15533,16894,4.02,2548.06,1092.04,3640.08
2020,EL COLLAO,64465,1052515,66287,24492,41795,2.38,3858.94,1653.84,5512.76
2020,EL DORADO,64840,1101515,42983,20662,22321,2.6,4050.4700000000003,1735.92,5786.39
2020,ESPINAR,95764,646436,62059,37524,24535,3.77,6655.55,2852.3799999999997,9507.94
2020,FERREÑAFE,74877,841221,107241,64348,42893,2.83,11932.359999999999,5113.86,17046.23
2020,GENERAL SANCHEZ CERRO,140151,1982266,14503,7667,6836,4.85,1232.78,528.33,1761.11
2020,GRAN CHIMU,49806,524410,28290,7105,21185,1.75,1050.6,450.25,1500.85
2020,GRAU,161581,429905,21759,9927,11832,5.4399999999999995,1322.03,566.5799999999999,1888.58
2020,HUACAYBAMBA,48618,401610,16372,3954,12418,1.77,638.17,273.5,911.68
2020,HUALGAYOC,35544,182106,83913,21070,62843,1.19,2542.17,1089.5,3631.67
2020,HUALLAGA,77841,1322421,30097,17363,12734,3.4400000000000004,3837.49,1644.6399999999999,5482.11
2020,HUAMALIES,133782,1105566,52095,23154,28941,4.94,4005.12,1716.49,5721.58
2020,HUAMANGA,186648,801736,317801,252657,65144,7.26,52489.659999999996,22495.579999999998,74985.22
2020,HUANCA SANCOS,46726,201210,8341,6242,2099,1.37,781.44,334.91,1116.33
2020,HUANCABAMBA,102420,1602436,118533,20200,98333,3.58,3333.63,1428.69,4762.33
2020,HUANCANE,103196,1684836,58957,13819,45138,3.43,1640.14,702.9100000000001,2343.06
2020,HUANCAVELICA,228608,1712090,121265,72198,49067,8.15,10470.42,4487.32,14957.77
2020,HUANCAYO,343378,3363355,595183,558402,36781,10.75,109097.05,46755.89,155852.92
2020,HUANTA,140274,604878,97205,55557,41648,5.74,10992.51,4711.08,15703.58
2020,HUANUCO,157677,1301391,315799,229355,86444,5.66,41664.2,17856.09,59520.29
2020,HUARAL,150918,1807278,194375,173543,20832,5.51,36883.9,15807.39,52691.28
2020,HUARAZ,135654,241278,185276,143823,41453,5.25,35273.91,15117.38,50391.28
2020,HUARI,181944,336136,63264,24424,38840,6.68,3347.4500000000003,1434.62,4782.09
2020,HUARMEY,56910,105515,33066,26280,6786,2.87,7979.07,3419.6000000000004,11398.689999999999
2020,HUAROCHIRI,403152,4822928,62381,44228,18153,15.3,8320.05,3565.75,11885.83
2020,HUAURA,151446,1809678,240717,217005,23712,6.13,46184.369999999995,19793.29,65977.68
2020,HUAYLAS,113895,212055,56557,20360,36197,4.14,3788.8199999999997,1623.77,5412.6
2020,HUAYTARA,193496,1449736,18182,6427,11755,6.99,1024.42,439.04,1463.46
2020,ICA,170989,1541505,445752,420032,25720,7.7,84930.61,36398.83,121329.45
2020,ILO,38244,540906,82686,82188,498,1.27,12597.82,5399.07,17996.88
2020,ISLAY,69861,244221,54851,53018,1833,3.06,9925.56,4253.8,14179.37
2020,JAEN,142266,729678,203724,112729,90995,5.6000000000000005,20829.13,8926.779999999999,29755.87
2020,JAUJA,418727,4094195,88405,68929,19476,14.63,11792.130000000001,5053.79,16845.92
2020,JORGE BASADRE,39147,690906,12549,9365,3184,1.45,1616.58,692.8299999999999,2309.41
2020,JULCAN,49614,522010,30987,5345,25642,1.76,730.18,312.93,1043.1200000000001
2020,JUNIN,49338,482010,22757,17734,5023,1.2,1864.7099999999998,799.1700000000001,2663.86
2020,LA CONVENCION,167741,1132705,167910,70951,96959,7.48,15505.96,6645.39,22151.34
2020,LA MAR,128711,555566,75277,36970,38307,5.84,7659.76,3282.7400000000002,10942.52
2020,LA UNION,128172,448866,12797,7365,5432,4.64,1019.08,436.76,1455.84
2020,LAMAS,142802,2425566,88637,50932,37705,6.12,11035.220000000001,4729.4,15764.61
2020,LAMBAYEQUE,149862,1683678,340835,175590,165245,5.31,29112.67,12476.86,41589.5
2020,LAMPA,129085,2107055,42549,17718,24831,4.46,2956.75,1267.18,4223.92
2020,LAURICOCHA,85365,707028,17114,6908,10206,2.83,976.1999999999999,418.35,1394.56
2020,LEONCIO PRADO,121725,1006055,138275,98131,40144,5.36,18781.37,8049.16,26830.54
2020,LIMA,538188,6455246,9674755,9665400,9355,26.78,2254051.09,966021.86,3220072.94
2020,LORETO,63425,801515,71904,32066,39838,2.87,8072.6900000000005,3459.7200000000003,11532.42
2020,LUCANAS,246057,1062831,51838,35056,16782,8.99,5682.42,2435.29,8117.73
2020,LUYA,259164,241776,47827,20364,27463,10.53,3509.92,1504.26,5014.19
2020,MANU,50898,680810,21118,11379,9739,1.83,1883.4699999999998,807.1999999999999,2690.67
2020,MARAÑÓN,60900,503515,29160,10907,18253,2.05,1329.1,569.6,1898.71
2020,MARISCAL CACERES,64950,1103015,73193,46295,26898,3.44,12303.15,5272.77,17575.920000000002
2020,MARISCAL LUZURIAGA,91188,170436,21787,3020,18767,3.5300000000000002,488.39,209.31,697.7
2020,MARISCAL NIETO,76395,1080621,95551,87474,8077,2.69,15712.34,6733.86,22446.21
2020,MARISCAL RAMON CASTILLA,50758,641610,59232,22167,37065,2.82,5472.26,2345.26,7817.530000000001
2020,MAYNAS,139381,1761171,550551,464001,86550,6.37,104017.5,44578.92,148596.44
2020,MELGAR,116262,1897245,69693,39826,29867,3.67,6650.08,2850.05,9500.130000000001
2020,MOHO,51698,843610,19190,5271,13919,1.69,787.01,337.28999999999996,1124.31
2020,MORROPON,128115,2004055,173193,111526,61667,5.17,23890.19,10238.64,34128.85
2020,MOYOBAMBA,77739,1320621,133631,93185,40446,2.9,17826.13,7639.77,25465.89
2020,NASCA  ,61170,551515,78472,71465,7007,2.38,12562.89,5384.09,17946.97
2020,OCROS,114075,214055,7224,4354,2870,5.03,883.11,378.47,1261.58
2020,OTUZCO,124105,1306074,85091,25127,59964,4.47,4361.700000000001,1869.29,6231.0
2020,OXAPAMPA,102196,1522436,100561,52490,48071,4.07,10107.67,4331.87,14439.54
2020,OYON,75777,905421,17137,12812,4325,2.38,1749.55,749.8199999999999,2499.36
2020,PACASMAYO,62090,653515,112970,105850,7120,2.42,20274.01,8688.859999999999,28962.870000000003
2020,PACHITEA,48738,403210,50086,13314,36772,1.83,1982.52,849.66,2832.18
2020,PADRE ABAD,65425,1251515,77044,51781,25263,2.61,10501.88,4500.81,15002.69
2020,PAITA,89740,1403528,148289,143263,5026,2.61,13969.73,5987.02,19956.76
2020,PALLASCA,125598,236566,24371,13290,11081,5.33,2592.4700000000003,1111.06,3703.54
2020,PALPA,61195,552015,14832,11176,3656,2.2800000000000002,2008.3700000000001,860.73,2869.11
2020,PARINACOCHAS,93852,405636,29139,20687,8452,3.47,3363.17,1441.3600000000001,4804.5199999999995
2020,PARURO,107937,729045,26644,10977,15667,4.66,2067.46,886.0500000000001,2953.52
2020,PASCO,165828,2471391,125164,108240,16924,5.05,13631.57,5842.08,19473.66
2020,PATAZ,161551,1700491,85092,23712,61380,5.7299999999999995,4100.16,1757.22,5857.37
2020,PAUCAR DEL SARA SARA,117405,508055,9909,7057,2852,4.21,1143.42,490.04,1633.45
2020,PAUCARTAMBO,72003,486621,47579,11628,35951,2.49,1744.28,747.53,2491.81
2020,PICOTA,129975,2207055,44039,28140,15899,5.8100000000000005,6191.71,2653.58,8845.29
2020,PISCO,97964,884036,174016,159974,14042,4.17,25954.4,11123.3,37077.7
2020,PIURA,127835,2001084,894847,778815,116032,5.4,150743.64,64604.43,215348.07
2020,POMABAMBA,45702,86410,26675,7285,19390,1.96,1574.65,674.85,2249.5
2020,PUERTO INCA,60945,504515,36987,11905,25082,2.74,2167.1,928.75,3095.8300000000004
2020,PUNO,192765,3151620,230219,148100,82119,6.65,34563.020000000004,14812.74,49375.75
2020,PURUS,13088,250401,3284,1368,1916,0.53,266.84,114.36,381.2
2020,PUTUMAYO   ,50866,643210,9174,4679,4495,2.31,1158.48,496.49,1654.97
2020,QUISPICANCHI,144114,974478,101735,46991,54744,4.68,6711.25,2876.25,9587.52
2020,RECUAY,114325,217055,18085,11964,6121,5.18,2264.98,970.71,3235.67
2020,REQUENA,139667,1765566,64459,41855,22604,5.7,8837.36,3787.43,12624.789999999999
2020,RIOJA,117063,1987245,131651,103135,28516,4.51,19879.25,8519.68,28398.9
2020,RODRIGUEZ DE MENDOZA,135426,127278,33651,10713,22938,6.25,1932.66,828.28,2760.94
2020,SAN ANTONIO DE PUTINA,64645,1055015,34734,23653,11081,2.25,4323.18,1852.79,6175.95
2020,SAN IGNACIO,83055,426328,145770,28308,117462,4.08,5611.36,2404.87,8016.22
2020,SAN MARCOS,83104,427028,51678,15063,36615,2.96,2633.56,1128.68,3762.23
2020,SAN MARTIN,182259,3092705,218074,197639,20435,8.13,45785.75,19622.47,65408.229999999996
2020,SAN MIGUEL,154466,794391,47114,10210,36904,5.82,1617.24,693.09,2310.34
2020,SAN PABLO,47562,244810,22638,4032,18606,1.81,709.9,304.24,1014.15
2020,SAN ROMAN,64670,1055515,344030,310332,33698,2.02,60233.03999999999,25814.160000000003,86047.19
2020,SANCHEZ CARRION,99500,1047236,168670,55819,112851,3.55,12362.939999999999,5298.410000000001,17661.37
2020,SANDIA,129415,2112055,56088,15939,40149,5.04,2992.43,1282.47,4274.91
2020,SANTA,102978,196245,474053,447545,26508,4.62,89686.26999999999,38436.979999999996,128123.25
2020,SANTA CRUZ,130878,674366,38602,9539,29063,4.95,1736.3000000000002,744.14,2480.41
2020,SANTIAGO DE CHUCO,99564,1048036,55868,21405,34463,3.97,4800.58,2057.39,6857.97
2020,SATIPO,111069,1085445,239105,84811,154294,4.03,15061.99,6455.15,21517.14
2020,SECHURA,77043,1204821,89597,84500,5097,2.99,16316.63,6992.83,23309.47
2020,SIHUAS,114515,219055,28630,9649,18981,4.43,1592.01,682.28,2274.31
2020,SUCRE,129261,559966,9292,6587,2705,4.71,905.52,388.09,1293.6100000000001
2020,SULLANA,102620,1604836,341490,312572,28918,4.43,68820.98,29494.71,98315.7
2020,TACNA,143396,2531166,346192,330242,15950,4.78,51414.62,22034.850000000002,73449.48999999999
2020,TAHUAMANU,38184,510906,12479,9821,2658,1.06,1350.6,578.83,1929.43
2020,TALARA,77007,1204221,154268,153139,1129,2.91,28662.64,12283.98,40946.64
2020,TAMBOPATA,50882,680410,140214,127122,13092,1.92,24456.120000000003,10481.199999999999,34937.329999999994
2020,TARATA,104436,1843236,6140,4920,1220,3.84,680.24,291.53,971.74
2020,TARMA,111150,1086345,91849,67359,24490,3.93,12172.22,5216.67,17388.88
2020,TAYACAJA,254352,1904956,85995,30937,55058,8.38,4934.33,2114.71,7049.049999999999
2020,TOCACHE,65140,1105015,76450,42010,34440,2.99,8944.09,3833.1800000000003,12777.27
2020,TRUJILLO,136169,1431166,1118724,1092597,26127,5.85,213579.53,91534.09,305113.62
2020,TUMBES,78369,1440621,171356,162944,8412,2.97,31701.23,13586.23,45287.47
2020,UCAYALI,76233,963621,62477,36215,26262,3.31,8682.34,3721.0,12403.32
2020,URUBAMBA,84133,569128,70043,35996,34047,3.2,6314.17,2706.08,9020.22
2020,UTCUBAMBA,79065,74928,119294,60123,59171,3.6,13649.87,5849.94,19499.82
2020,VICTOR FAJARDO,141150,612078,19866,14626,5240,4.44,1926.26,825.53,2751.8
2020,VILCAS HUAMAN,94180,408836,17063,6700,10363,3.55,1151.65,493.56,1645.22
2020,VIRU,37365,393606,105206,84917,20289,1.21,12500.13,5357.2,17857.33
2020,YAROWILCA,97620,808836,18705,6042,12663,3.58,1050.54,450.23,1500.78
2020,YAULI,123595,1208055,40041,36282,3759,4.61,6731.11,2884.75,9615.89
2020,YAUYOS,417417,4983561,19665,11473,8192,16.08,1933.71,828.72,2762.45
2020,YUNGAY,91684,176036,55769,15901,39868,3.05,1967.31,843.12,2810.44
2020,YUNGUYO,90650,1479128,37116,15173,21943,2.6,2000.21,857.23,2857.4399999999996
2020,ZARUMILLA,52278,961210,56038,52371,3667,2.19,11096.52,4755.65,15852.16
2021,ABANCAY,120087,270945,120976,90093,30883,4.2700000000000005,16555.27,7095.1,23650.37
2021,ACOBAMBA,111436,721636,35858,15617,20241,3.24,2278.23,976.4100000000001,3254.64
2021,ACOMAYO,96614,561428,23855,15280,8575,2.68,2138.39,916.46,3054.83
2021,AIJA,65935,101015,6305,2066,4239,2.43,418.01,179.16,597.1600000000001
2021,ALTO AMAZONAS,87393,961235,152671,103272,49399,3.3200000000000003,27488.82,11780.91,39269.74
2021,AMBO,112204,801636,52850,24784,28066,3.58,5099.17,2185.36,7284.54
2021,ANDAHUAYLAS,267150,604210,151329,82953,68376,9.19,15325.49,6568.0599999999995,21893.58
2021,ANGARAES,167274,1083678,52928,20665,32263,5.24,3460.5,1483.06,4943.57
2021,ANTA,124290,722745,63665,28213,35452,4.27,5346.62,2291.41,7638.04
2021,ANTABAMBA,93597,212128,11622,8932,2690,3.4699999999999998,1721.3500000000001,737.7,2459.06
2021,ANTONIO RAYMONDI,79155,121821,13690,5037,8653,2.59,776.9,332.95,1109.85
2021,AREQUIPA,389702,1163335,1201896,1185682,16214,13.51,200003.73,85715.87,285719.63
2021,ASCOPE,114196,1041636,124308,111536,12772,4.41,21351.99,9150.86,30502.86
2021,ASUNCIÓN,26393,40803,7591,2108,5483,0.8,283.41,121.46,404.87
2021,ATALAYA,59874,1000810,62480,25615,36865,2.3600000000000003,5653.31,2422.86,8076.16
2021,AYABACA,146805,2002055,127146,18674,108472,4.73,3071.4300000000003,1316.33,4387.76
2021,AYMARAES,227511,516953,23954,11724,12230,7.22,1810.48,775.92,2586.36
2021,AZANGARO,221295,3153120,110782,38054,72728,6.62,6518.19,2793.5299999999997,9311.69
2021,BAGUA,78675,61221,85375,42776,42599,3.08,7242.0599999999995,3103.75,10345.789999999999
2021,BARRANCA,72130,751015,153054,136424,16630,2.8,27098.25,11613.529999999999,38711.77
2021,BELLAVISTA,89097,1321221,61772,37772,24000,3.29,6505.81,2788.2,9294.02
2021,BOLIVAR,85689,781821,15957,5468,10489,2.74,991.36,424.86,1416.21
2021,BOLOGNESI,198075,307620,23475,16620,6855,6.86,3160.47,1354.5,4514.959999999999
2021,BONGARA,157458,123678,26655,16074,10581,5.38,1722.64,738.28,2460.89
2021,CAJABAMBA,54682,240810,83516,23621,59895,1.69,4427.93,1897.68,6325.61
2021,CAJAMARCA,163950,721278,390645,235410,155235,5.21,47205.64,20230.96,67436.59
2021,CAJATAMBO,72155,751515,6239,3888,2351,2.2,624.42,267.61,892.02
2021,CALCA,110548,643236,71906,33593,38313,3.9299999999999997,6712.27,2876.69,9588.96
2021,CALLAO,96509,490728,1151480,1151480,0,4.59,275054.27,117880.41,392934.69
2021,CAMANA,107652,321636,62433,52326,10107,3.98,10046.76,4305.75,14352.51
2021,CANAS,110612,644036,34605,8553,26052,2.72,836.48,358.5,1194.98
2021,CANCHIS,110676,644836,106990,69629,37361,3.54,12041.289999999999,5160.54,17201.84
2021,CANDARAVE,89595,1381221,6083,4928,1155,1.98,587.87,251.95,839.83
2021,CANGALLO,81309,301221,32157,11260,20897,2.54,1712.15,733.77,2445.92
2021,CANTA,101059,1052828,11520,8423,3097,3.0,1190.88,510.37,1701.24
2021,CARABAYA,147655,2103055,79376,37620,41756,4.55,6654.81,2852.08,9506.9
2021,CARAVELI,175071,523991,44283,33541,10742,5.67,5060.33,2168.71,7229.0199999999995
2021,CARHUAZ,145398,226666,50386,21502,28884,4.63,2905.83,1245.3799999999999,4151.21
2021,CARLOS FERMIN FITZCARRALD,39675,62106,18231,5358,12873,1.22,730.74,313.18,1043.91
2021,CASMA,52914,83210,58472,45147,13325,1.92,9646.21,4134.1,13780.310000000001
2021,CASTILLA,188727,565705,34564,25184,9380,6.67,5061.86,2169.36,7231.2300000000005
2021,CASTROVIRREYNA,181376,1175291,14227,5403,8824,5.23,803.91,344.53,1148.46
2021,CAYLLOMA,269950,810210,99437,80788,18649,9.55,16155.810000000001,6923.93,23079.71
2021,CAÑETE,231176,2408136,255669,229687,25982,7.4799999999999995,38310.74,16418.89,54729.6
2021,CELENDIN,164142,723678,83575,25529,58046,5.32,5254.76,2252.04,7506.78
2021,CHACHAPOYAS,275079,212331,63661,50936,12725,9.6,7428.03,3183.45,10611.44
2021,CHANCHAMAYO,85089,721821,167060,111269,55791,3.09,24972.93,10702.67,35675.6
2021,CHEPEN,42858,391206,87365,75111,12254,1.6,15267.81,6543.34,21811.15
2021,CHICLAYO,287050,2802210,870437,823330,47107,11.56,184837.63,79216.14,264053.76
2021,CHINCHA,155232,1212266,267938,248807,19131,5.13,48460.66,20768.86,69229.5
2021,CHINCHEROS,160842,367278,46041,20098,25943,5.22,3247.42,1391.74,4639.15
2021,CHOTA,260186,1147790,151243,40310,110933,8.3,5962.67,2555.44,8518.1
2021,CHUCUITO,103418,1472828,86734,23095,63639,3.12,4063.04,1741.3,5804.34
2021,CHUMBIVILCAS,110740,645636,69930,22254,47676,3.93,5591.41,2396.32,7987.71
2021,CHUPACA,128295,1088145,58012,39304,18708,3.57,6238.05,2673.44,8911.460000000001
2021,CHURCAMPA,153604,995566,33066,10500,22566,4.48,1715.1599999999999,735.07,2450.23
2021,CONCEPCION,212565,1803120,58982,36843,22139,5.74,5144.78,2204.91,7349.7
2021,CONDESUYOS,108092,324836,16294,6340,9954,3.59,1066.66,457.14,1523.78
2021,CONDORCANQUI,39387,31206,51787,7920,43867,1.5899999999999999,1573.17,674.22,2247.39
2021,CONTRALMIRANTE VILLAR,44862,720606,24759,20282,4477,1.32,3333.0,1428.43,4761.4400000000005
2021,CONTUMAZA,109660,484036,29208,12453,16755,3.44,2045.5,876.64,2922.13
2021,CORONEL PORTILLO,104741,1750728,457311,404962,52349,4.22,91763.07,39327.04,131090.1
2021,CORONGO,92638,146328,7969,4669,3300,2.9,698.19,299.24,997.4300000000001
2021,COTABAMBAS,80367,183021,55398,20596,34802,2.94,4052.91,1736.96,5789.88
2021,CUSCO,110356,640836,520558,503360,17198,3.9,93286.61,39979.99,133266.57
2021,CUTERVO,205785,909120,123361,31449,91912,7.16,5768.16,2472.06,8240.23
2021,DANIEL ALCIDES CARRION,117228,1521636,45859,22269,23590,2.71,2795.89,1198.25,3994.12
2021,DATEM DEL MARAÑON,87585,964221,60389,20792,39597,3.27,4397.64,1884.71,6282.36
2021,DOS DE MAYO,126306,902831,31346,14848,16498,4.12,2666.98,1143.0,3809.98
2021,EL COLLAO,73900,1052515,65355,23754,41601,2.74,5261.610000000001,2254.97,7516.58
2021,EL DORADO,74275,1101515,43696,20861,22835,2.54,4010.21,1718.66,5728.88
2021,ESPINAR,110804,646436,62098,37169,24929,4.05,6635.76,2843.91,9479.67
2021,FERREÑAFE,86193,841221,107944,64596,43348,2.69,12343.45,5290.05,17633.489999999998
2021,GENERAL SANCHEZ CERRO,160908,1982266,14036,7286,6750,4.95,1253.8799999999999,537.38,1791.26
2021,GRAN CHIMU,57350,524410,28240,6905,21335,1.81,1118.78,479.46000000000004,1598.25
2021,GRAU,187831,429905,21289,9643,11646,5.58,1309.05,561.04,1870.07
2021,HUACAYBAMBA,56162,401610,16020,3806,12214,1.6400000000000001,673.31,288.56,961.87
2021,HUALGAYOC,41184,182106,83473,20736,62737,1.67,4615.08,1977.9,6592.96
2021,HUALLAGA,89163,1322421,30525,17511,13014,3.8600000000000003,4525.76,1939.62,6465.38
2021,HUAMALIES,154528,1105566,50876,22344,28532,5.01,3906.1800000000003,1674.08,5580.26
2021,HUAMANGA,216648,801736,321995,255123,66872,7.35,53917.68,23107.579999999998,77025.25
2021,HUANCA SANCOS,54226,201210,8214,6122,2092,1.6800000000000002,918.48,393.64,1312.13
2021,HUANCABAMBA,117516,1602436,118232,19618,98614,3.7800000000000002,3519.2,1508.23,5027.4400000000005
2021,HUANCANE,118292,1684836,58213,13375,44838,3.44,1707.3600000000001,731.73,2439.1
2021,HUANCAVELICA,264404,1712090,119976,71071,48905,8.66,14561.470000000001,6240.639999999999,20802.12
2021,HUANCAYO,396186,3363355,603163,565294,37869,10.8,111308.34,47703.57,159011.88
2021,HUANTA,176345,655291,97759,55541,42218,6.12,11097.53,4756.07,15853.61
