,PERIODO,UBIGEO,REG_NAT,DEPARTAMENTO,PROVINCIA,DISTRITO,garbage_3,garbage_value
38514,2015,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,67177.9
38515,2016,140106,COSTA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,QRESIDUOS_MUN,31210.4
38516,2016,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,59301.4
38517,2017,140106,COSTA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,QRESIDUOS_MUN,31517.9
38518,2017,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,58396.6
38519,2018,140106,COSTA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,QRESIDUOS_MUN,24809.6
38520,2018,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,66033.4
38521,2019,140106,COSTA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,QRESIDUOS_MUN,32017.9
38522,2019,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,12804.7
38523,2020,140106,COSTA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,QRESIDUOS_MUN,32659.3
38524,2020,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,12785.7
38525,2021,140106,COSTA,LAMBAYEQUE,CHICLAYO,LA VICTORIA,QRESIDUOS_MUN,33418.7
38526,2021,150115,COSTA,LIMA,LIMA,LA VICTORIA,QRESIDUOS_MUN,12821.8
38527,2014,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,12916.7
38528,2015,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1597.2
38529,2015,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,530.6
38530,2015,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11456.7
38531,2016,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1429.3
38532,2016,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,653.8
38533,2016,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11571.2
38534,2017,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1421.6
38535,2017,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,641.1
38536,2017,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11685.1
38537,2018,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1637.2
38538,2018,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,841.5
38539,2018,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11068.6
38540,2019,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1327.8
38541,2019,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,452.4
38542,2019,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11136.9
38543,2020,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1323.1
38544,2020,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,492.6
38545,2020,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11304.1
38546,2021,100301,SIERRA,HUANUCO,DOS DE MAYO,LA UNION,QRESIDUOS_MUN,1688.2
38547,2021,120705,SIERRA,JUNIN,TARMA,LA UNION,QRESIDUOS_MUN,484.4
38548,2021,200110,COSTA,PIURA,PIURA,LA UNION,QRESIDUOS_MUN,11667.1
38549,2015,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,10170.2
38550,2016,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,10302
38551,2017,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,10433.4
38552,2018,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,12757.1
38553,2019,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,11580.2
38554,2020,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,11952.5
38555,2021,110102,COSTA,ICA,ICA,LA TINGUIÑA,QRESIDUOS_MUN,12347.9
38556,2015,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,131.7
38557,2016,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,131.7
38558,2017,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,131.7
38559,2018,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,132.4
38560,2019,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,135.8
38561,2020,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,131.2
38562,2021,60605,SIERRA,CAJAMARCA,CUTERVO,LA RAMADA,QRESIDUOS_MUN,128.9
38563,2015,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,1149.8
38564,2016,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,1161.2
38565,2017,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,953.3
38566,2018,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,1173.2
38567,2019,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,1363.8
38568,2020,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,1354.2
38569,2021,70105,COSTA,CALLAO,CALLAO,LA PUNTA,QRESIDUOS_MUN,1383.5
38570,2014,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,156.5
38571,2015,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,154.7
38572,2016,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,157.8
38573,2017,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,160.7
38574,2018,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,76.5
38575,2019,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,61
38576,2020,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,58.7
38577,2021,20511,SIERRA,ANCASH,BOLOGNESI,LA PRIMAVERA,QRESIDUOS_MUN,55.3
38578,2015,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,18094.6
38579,2016,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,18275.6
38580,2017,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,20445.9
38581,2018,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,21466.7
38582,2019,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,20067.3
38583,2020,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,20164.9
38584,2021,70104,COSTA,CALLAO,CALLAO,LA PERLA,QRESIDUOS_MUN,26915.7
38585,2014,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,1067.4
38586,2015,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,1166.4
38587,2016,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,1168
38588,2017,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,1188.9
38589,2018,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,1052.2
38590,2019,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,789.7
38591,2020,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,774.4
38592,2021,10206,SELVA,AMAZONAS,BAGUA,LA PECA,QRESIDUOS_MUN,760.5
38593,2014,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,181.5
38594,2015,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,169.2
38595,2016,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,166.7
38596,2017,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,164.3
38597,2018,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,177.7
38598,2019,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,93.5
38599,2020,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,92.1
38600,2021,20905,SIERRA,ANCASH,CORONGO,LA PAMPA,QRESIDUOS_MUN,106.6
38601,2015,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,4233.6
38602,2016,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,2326.9
38603,2017,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,2224.5
38604,2018,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,14543.1
38605,2019,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,4045.5
38606,2020,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,3939.1
38607,2021,120801,SIERRA,JUNIN,YAULI,LA OROYA,QRESIDUOS_MUN,3708.6
38608,2015,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,0
38609,2016,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,0
38610,2017,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,0
38611,2018,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,291.9
38612,2019,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,313.1
38613,2020,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,334.6
38614,2021,100704,SIERRA,HUANUCO,MARAÑON,LA MORADA,QRESIDUOS_MUN,340.9
38615,2015,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,55490.7
38616,2016,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,56520.3
38617,2017,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,58965.6
38618,2018,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,51059
38619,2019,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,55958.5
38620,2020,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,56817.9
38621,2021,150114,COSTA,LIMA,LIMA,LA MOLINA,QRESIDUOS_MUN,57710.4
38622,2014,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,68.1
38623,2015,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,64
38624,2015,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,204.3
38625,2016,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,63.6
38626,2016,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,204.7
38627,2017,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,62.9
38628,2017,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,204.7
38629,2018,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,59.1
38630,2018,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,126.8
38631,2019,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,58.7
38632,2019,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,136.9
38633,2020,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,54.7
38634,2020,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,135.5
38635,2021,20204,SIERRA,ANCASH,AIJA,LA MERCED,QRESIDUOS_MUN,51.4
38636,2021,90505,SIERRA,HUANCAVELICA,CHURCAMPA,LA MERCED,QRESIDUOS_MUN,135.4
38637,2014,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,2486.5
38638,2015,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,1885.1
38639,2016,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,1763.2
38640,2017,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,1767.1
38641,2018,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,2062.9
38642,2019,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,2065.2
38643,2020,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,2049.2
38644,2021,200404,COSTA,PIURA,MORROPON,LA MATANZA,QRESIDUOS_MUN,2963.5
38645,2015,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,158.1
38646,2016,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,159.1
38647,2017,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,160
38648,2018,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,214
38649,2019,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,246.5
38650,2020,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,233.5
38651,2021,60312,SIERRA,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,QRESIDUOS_MUN,191.8
38652,2014,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,73.6
38653,2015,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,68.9
38654,2016,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,68.1
38655,2017,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,67.2
38656,2018,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,64.6
38657,2019,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,65
38658,2020,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,62.2
38659,2021,20107,SIERRA,ANCASH,HUARAZ,LA LIBERTAD,QRESIDUOS_MUN,60.3
38660,2014,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,3803.9
38661,2015,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,3937.3
38662,2016,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,6272.5
38663,2017,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,6422.8
38664,2018,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,9565.6
38665,2019,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,7545.7
38666,2020,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,7783.6
38667,2021,40108,SIERRA,AREQUIPA,AREQUIPA,LA JOYA,QRESIDUOS_MUN,8079.9
38668,2014,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,775.2
38669,2015,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,729.9
38670,2016,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,729.7
38671,2017,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,729.7
38672,2018,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,696.8
38673,2019,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,652.6
38674,2020,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,604.4
38675,2021,10109,SELVA,AMAZONAS,CHACHAPOYAS,LA JALCA,QRESIDUOS_MUN,548.3
38676,2014,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,2379.8
38677,2015,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,2391
38678,2016,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,2404.8
38679,2017,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,2418.8
38680,2018,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,3118.8
38681,2019,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,3392.3
38682,2020,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,3453.7
38683,2021,200505,COSTA,PIURA,PAITA,LA HUACA,QRESIDUOS_MUN,3297.3
38684,2015,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,115.1
38685,2016,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,113.8
38686,2017,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,112.5
38687,2018,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,130.1
38688,2019,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,134.4
38689,2020,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,130.7
38690,2021,61106,SIERRA,CAJAMARCA,SAN MIGUEL,LA FLORIDA,QRESIDUOS_MUN,128.7
38691,2015,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,36
38692,2015,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,51385.1
38693,2016,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,35.7
38694,2016,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,57081.9
38695,2017,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,35.5
38696,2017,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,58025.8
38697,2018,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,46.7
38698,2018,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,64378.3
38699,2019,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,47.5
38700,2019,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,66991.1
38701,2020,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,45.6
38702,2020,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,69043.4
38703,2021,61305,SIERRA,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,QRESIDUOS_MUN,44.3
38704,2021,130105,COSTA,LA LIBERTAD,TRUJILLO,LA ESPERANZA,QRESIDUOS_MUN,70689.9
38705,2015,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,16.2
38706,2016,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,16.3
38707,2017,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,16.3
38708,2018,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,16.6
38709,2019,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,16.7
38710,2020,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,15.7
38711,2021,130606,SIERRA,LA LIBERTAD,OTUZCO,LA CUESTA,QRESIDUOS_MUN,21.3
38712,2014,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,2107.1
38713,2015,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,1875.5
38714,2016,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,1431.4
38715,2017,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,2142.9
38716,2018,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,2275.1
38717,2019,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,2363.1
38718,2020,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,2417.3
38719,2021,240103,COSTA,TUMBES,TUMBES,LA CRUZ,QRESIDUOS_MUN,2722.5
38720,2015,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,528
38721,2016,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,530.1
38722,2017,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,531.6
38723,2018,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,675.1
38724,2019,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,667.6
38725,2020,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,653.2
38726,2021,60904,SELVA,CAJAMARCA,SAN IGNACIO,LA COIPA,QRESIDUOS_MUN,622.3
38727,2014,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,62.5
38728,2015,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,61.1
38729,2016,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,62.5
38730,2017,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,63.6
38731,2018,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,26.9
38732,2019,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,25.3
38733,2020,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,22.1
38734,2021,180205,SIERRA,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,QRESIDUOS_MUN,19.7
38735,2014,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,2304.9
38736,2015,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,2277.3
38737,2016,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,2399.4
38738,2017,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,2401.1
38739,2018,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,2631.1
38740,2019,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,3167.3
38741,2020,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,3180.3
38742,2021,200703,COSTA,PIURA,TALARA,LA BREA,QRESIDUOS_MUN,3185.4
38743,2014,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,11267.6
38744,2015,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,8579.9
38745,2016,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,11180.1
38746,2017,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,11436.5
38747,2018,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,12159.7
38748,2019,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,13060.7
38749,2020,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,13562.7
38750,2021,220909,SELVA,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,QRESIDUOS_MUN,15411.6
38751,2014,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,8421.8
38752,2015,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,8750.1
38753,2016,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,8638.6
38754,2017,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,8705.4
38755,2018,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,9119.7
38756,2019,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,3295.7
38757,2020,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,3318.8
38758,2021,200109,COSTA,PIURA,PIURA,LA ARENA,QRESIDUOS_MUN,4901.4
38759,2015,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,264.8
38760,2016,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,257.1
38761,2017,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,155
38762,2018,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,352.1
38763,2019,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,354.9
38764,2020,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,196.5
38765,2021,80503,SIERRA,CUSCO,CANAS,KUNTURKANKI,QRESIDUOS_MUN,191.8
38766,2021,80915,SELVA,CUSCO,LA CONVENCION,KUMPIRUSHIATO,QRESIDUOS_MUN,257.6
38767,2015,81106,SELVA,CUSCO,PAUCARTAMBO,KOSÑIPATA,QRESIDUOS_MUN,575.6
38768,2016,81106,SELVA,CUSCO,PAUCARTAMBO,KOSÑIPATA,QRESIDUOS_MUN,578.4
